OU Size: 4x4
layer,time_s,energy_J
1,1.668891e-03,1.966450e-06
2,3.560302e-02,4.195093e-05
3,1.780151e-02,2.097546e-05
4,3.560302e-02,4.195093e-05
5,1.780151e-02,2.097546e-05
6,3.560302e-02,4.195093e-05
7,3.560302e-02,4.195093e-05
8,1.780151e-02,2.097546e-05
9,2.014944e-02,4.195093e-05
10,3.560302e-02,4.195093e-05
11,5.802894e-03,1.048773e-05
12,8.900755e-03,1.048773e-05
13,7.939427e-03,1.048773e-05
14,7.687242e-06,2.330615e-08
15,8.817295e-05,3.805073e-07
16,5.761818e-05,9.289728e-08
Total,,,
Latency (max),3.560302e-02,
Energy (sum),,3.485583e-04,
EDP, , ,1.240973e-05

OU Size: 8x32
layer,time_s,energy_J
1,1.460280e-03,2.112763e-06
2,3.115264e-02,4.507227e-05
3,1.557632e-02,2.253614e-05
4,3.115264e-02,4.507227e-05
5,1.557632e-02,2.253614e-05
6,3.115264e-02,4.507227e-05
7,3.115264e-02,4.507227e-05
8,1.557632e-02,2.253614e-05
9,1.763076e-02,4.507227e-05
10,3.115264e-02,4.507227e-05
11,5.077532e-03,1.126807e-05
12,7.788160e-03,1.126807e-05
13,6.946999e-03,1.126807e-05
14,6.726337e-06,2.504024e-08
15,7.715133e-05,4.088188e-07
16,5.041590e-05,9.980928e-08
Total,,,
Latency (max),3.115264e-02,
Energy (sum),,3.744927e-04,
EDP, , ,1.166644e-05

OU Size: 8x36
layer,time_s,energy_J
1,1.298027e-03,2.259076e-06
2,2.769124e-02,4.819362e-05
3,1.384562e-02,2.409681e-05
4,2.769124e-02,4.819362e-05
5,1.384562e-02,2.409681e-05
6,2.769124e-02,4.819362e-05
7,2.769124e-02,4.819362e-05
8,1.384562e-02,2.409681e-05
9,1.567179e-02,4.819362e-05
10,2.769124e-02,4.819362e-05
11,4.513362e-03,1.204841e-05
12,6.922809e-03,1.204841e-05
13,6.175110e-03,1.204841e-05
14,5.978966e-06,2.677433e-08
15,6.857896e-05,4.371304e-07
16,4.481414e-05,1.067213e-07
Total,,,
Latency (max),2.769124e-02,
Energy (sum),,4.004271e-04,
EDP, , ,1.108832e-05

OU Size: 8x40
layer,time_s,energy_J
1,1.168224e-03,2.405389e-06
2,2.492211e-02,5.131497e-05
3,1.246106e-02,2.565749e-05
4,2.492211e-02,5.131497e-05
5,1.246106e-02,2.565749e-05
6,2.492211e-02,5.131497e-05
7,2.492211e-02,5.131497e-05
8,1.246106e-02,2.565749e-05
9,1.410461e-02,5.131497e-05
10,2.492211e-02,5.131497e-05
11,4.062026e-03,1.282874e-05
12,6.230528e-03,1.282874e-05
13,5.557599e-03,1.282874e-05
14,5.381070e-06,2.850841e-08
15,6.172106e-05,4.654419e-07
16,4.033272e-05,1.136333e-07
Total,,,
Latency (max),2.492211e-02,
Energy (sum),,4.263615e-04,
EDP, , ,1.062583e-05

OU Size: 8x44
layer,time_s,energy_J
1,1.062022e-03,2.551702e-06
2,2.265647e-02,5.443632e-05
3,1.132823e-02,2.721816e-05
4,2.265647e-02,5.443632e-05
5,1.132823e-02,2.721816e-05
6,2.265647e-02,5.443632e-05
7,2.265647e-02,5.443632e-05
8,1.132823e-02,2.721816e-05
9,1.282237e-02,5.443632e-05
10,2.265647e-02,5.443632e-05
11,3.692751e-03,1.360908e-05
12,5.664117e-03,1.360908e-05
13,5.052363e-03,1.360908e-05
14,4.891882e-06,3.024250e-08
15,5.611006e-05,4.937535e-07
16,3.666611e-05,1.205453e-07
Total,,,
Latency (max),2.265647e-02,
Energy (sum),,4.522959e-04,
EDP, , ,1.024743e-05

OU Size: 8x48
layer,time_s,energy_J
1,9.735200e-04,2.698016e-06
2,2.076843e-02,5.755767e-05
3,1.038421e-02,2.877883e-05
4,2.076843e-02,5.755767e-05
5,1.038421e-02,2.877883e-05
6,2.076843e-02,5.755767e-05
7,2.076843e-02,5.755767e-05
8,1.038421e-02,2.877883e-05
9,1.175384e-02,5.755767e-05
10,2.076843e-02,5.755767e-05
11,3.385021e-03,1.438942e-05
12,5.192107e-03,1.438942e-05
13,4.631333e-03,1.438942e-05
14,4.484225e-06,3.197659e-08
15,5.143422e-05,5.220650e-07
16,3.361060e-05,1.274573e-07
Total,,,
Latency (max),2.076843e-02,
Energy (sum),,4.782303e-04,
EDP, , ,9.932091e-06

OU Size: 8x52
layer,time_s,energy_J
1,8.986339e-04,2.844329e-06
2,1.917086e-02,6.067902e-05
3,9.585428e-03,3.033951e-05
4,1.917086e-02,6.067902e-05
5,9.585428e-03,3.033951e-05
6,1.917086e-02,6.067902e-05
7,1.917086e-02,6.067902e-05
8,9.585428e-03,3.033951e-05
9,1.084970e-02,6.067902e-05
10,1.917086e-02,6.067902e-05
11,3.124635e-03,1.516975e-05
12,4.792714e-03,1.516975e-05
13,4.275076e-03,1.516975e-05
14,4.139284e-06,3.371068e-08
15,4.747774e-05,5.503766e-07
16,3.102517e-05,1.343693e-07
Total,,,
Latency (max),1.917086e-02,
Energy (sum),,5.041647e-04,
EDP, , ,9.665268e-06

OU Size: 8x56
layer,time_s,energy_J
1,8.344457e-04,2.990642e-06
2,1.780151e-02,6.380037e-05
3,8.900755e-03,3.190018e-05
4,1.780151e-02,6.380037e-05
5,8.900755e-03,3.190018e-05
6,1.780151e-02,6.380037e-05
7,1.780151e-02,6.380037e-05
8,8.900755e-03,3.190018e-05
9,1.007472e-02,6.380037e-05
10,1.780151e-02,6.380037e-05
11,2.901447e-03,1.595009e-05
12,4.450377e-03,1.595009e-05
13,3.969714e-03,1.595009e-05
14,3.843621e-06,3.544477e-08
15,4.408647e-05,5.786881e-07
16,2.880909e-05,1.412813e-07
Total,,,
Latency (max),1.780151e-02,
Energy (sum),,5.300991e-04,
EDP, , ,9.436564e-06

OU Size: 8x60
layer,time_s,energy_J
1,7.788160e-04,3.136955e-06
2,1.661474e-02,6.692171e-05
3,8.307371e-03,3.346086e-05
4,1.661474e-02,6.692171e-05
5,8.307371e-03,3.346086e-05
6,1.661474e-02,6.692171e-05
7,1.661474e-02,6.692171e-05
8,8.307371e-03,3.346086e-05
9,9.403073e-03,6.692171e-05
10,1.661474e-02,6.692171e-05
11,2.708017e-03,1.673043e-05
12,4.153685e-03,1.673043e-05
13,3.705066e-03,1.673043e-05
14,3.587380e-06,3.717886e-08
15,4.114737e-05,6.069997e-07
16,2.688848e-05,1.481933e-07
Total,,,
Latency (max),1.661474e-02,
Energy (sum),,5.560335e-04,
EDP, , ,9.238353e-06

OU Size: 8x64
layer,time_s,energy_J
1,7.301400e-04,3.283269e-06
2,1.557632e-02,7.004306e-05
3,7.788160e-03,3.502153e-05
4,1.557632e-02,7.004306e-05
5,7.788160e-03,3.502153e-05
6,1.557632e-02,7.004306e-05
7,1.557632e-02,7.004306e-05
8,7.788160e-03,3.502153e-05
9,8.815381e-03,7.004306e-05
10,1.557632e-02,7.004306e-05
11,2.538766e-03,1.751077e-05
12,3.894080e-03,1.751077e-05
13,3.473499e-03,1.751077e-05
14,3.363169e-06,3.891295e-08
15,3.857566e-05,6.353112e-07
16,2.520795e-05,1.551053e-07
Total,,,
Latency (max),1.557632e-02,
Energy (sum),,5.819679e-04,
EDP, , ,9.064918e-06

OU Size: 8x68
layer,time_s,energy_J
1,6.871906e-04,3.429582e-06
2,1.466007e-02,7.316441e-05
3,7.330033e-03,3.658221e-05
4,1.466007e-02,7.316441e-05
5,7.330033e-03,3.658221e-05
6,1.466007e-02,7.316441e-05
7,1.466007e-02,7.316441e-05
8,7.330033e-03,3.658221e-05
9,8.296829e-03,7.316441e-05
10,1.466007e-02,7.316441e-05
11,2.389427e-03,1.829110e-05
12,3.665017e-03,1.829110e-05
13,3.269176e-03,1.829110e-05
14,3.165335e-06,4.064703e-08
15,3.630651e-05,6.636228e-07
16,2.372513e-05,1.620173e-07
Total,,,
Latency (max),1.466007e-02,
Energy (sum),,6.079023e-04,
EDP, , ,8.911888e-06

OU Size: 8x72
layer,time_s,energy_J
1,6.490134e-04,3.575895e-06
2,1.384562e-02,7.628576e-05
3,6.922809e-03,3.814288e-05
4,1.384562e-02,7.628576e-05
5,6.922809e-03,3.814288e-05
6,1.384562e-02,7.628576e-05
7,1.384562e-02,7.628576e-05
8,6.922809e-03,3.814288e-05
9,7.835894e-03,7.628576e-05
10,1.384562e-02,7.628576e-05
11,2.256681e-03,1.907144e-05
12,3.461405e-03,1.907144e-05
13,3.087555e-03,1.907144e-05
14,2.989483e-06,4.238112e-08
15,3.428948e-05,6.919343e-07
16,2.240707e-05,1.689293e-07
Total,,,
Latency (max),1.384562e-02,
Energy (sum),,6.338367e-04,
EDP, , ,8.775860e-06

OU Size: 8x76
layer,time_s,energy_J
1,6.148548e-04,3.722208e-06
2,1.311690e-02,7.940711e-05
3,6.558451e-03,3.970355e-05
4,1.311690e-02,7.940711e-05
5,6.558451e-03,3.970355e-05
6,1.311690e-02,7.940711e-05
7,1.311690e-02,7.940711e-05
8,6.558451e-03,3.970355e-05
9,7.423479e-03,7.940711e-05
10,1.311690e-02,7.940711e-05
11,2.137908e-03,1.985178e-05
12,3.279225e-03,1.985178e-05
13,2.925052e-03,1.985178e-05
14,2.832142e-06,4.411521e-08
15,3.248477e-05,7.202459e-07
16,2.122775e-05,1.758413e-07
Total,,,
Latency (max),1.311690e-02,
Energy (sum),,6.597711e-04,
EDP, , ,8.654152e-06

OU Size: 8x80
layer,time_s,energy_J
1,5.841120e-04,3.868521e-06
2,1.246106e-02,8.252846e-05
3,6.230528e-03,4.126423e-05
4,1.246106e-02,8.252846e-05
5,6.230528e-03,4.126423e-05
6,1.246106e-02,8.252846e-05
7,1.246106e-02,8.252846e-05
8,6.230528e-03,4.126423e-05
9,7.052305e-03,8.252846e-05
10,1.246106e-02,8.252846e-05
11,2.031013e-03,2.063211e-05
12,3.115264e-03,2.063211e-05
13,2.778800e-03,2.063211e-05
14,2.690535e-06,4.584930e-08
15,3.086053e-05,7.485574e-07
16,2.016636e-05,1.827533e-07
Total,,,
Latency (max),1.246106e-02,
Energy (sum),,6.857055e-04,
EDP, , ,8.544614e-06

OU Size: 8x84
layer,time_s,energy_J
1,5.562972e-04,4.014835e-06
2,1.186767e-02,8.564981e-05
3,5.933836e-03,4.282490e-05
4,1.186767e-02,8.564981e-05
5,5.933836e-03,4.282490e-05
6,1.186767e-02,8.564981e-05
7,1.186767e-02,8.564981e-05
8,5.933836e-03,4.282490e-05
9,6.716481e-03,8.564981e-05
10,1.186767e-02,8.564981e-05
11,1.934298e-03,2.141245e-05
12,2.966918e-03,2.141245e-05
13,2.646476e-03,2.141245e-05
14,2.562414e-06,4.758339e-08
15,2.939098e-05,7.768690e-07
16,1.920606e-05,1.896653e-07
Total,,,
Latency (max),1.186767e-02,
Energy (sum),,7.116399e-04,
EDP, , ,8.445509e-06

OU Size: 8x88
layer,time_s,energy_J
1,5.310109e-04,4.161148e-06
2,1.132823e-02,8.877115e-05
3,5.664117e-03,4.438558e-05
4,1.132823e-02,8.877115e-05
5,5.664117e-03,4.438558e-05
6,1.132823e-02,8.877115e-05
7,1.132823e-02,8.877115e-05
8,5.664117e-03,4.438558e-05
9,6.411186e-03,8.877115e-05
10,1.132823e-02,8.877115e-05
11,1.846375e-03,2.219279e-05
12,2.832058e-03,2.219279e-05
13,2.526181e-03,2.219279e-05
14,2.445941e-06,4.931748e-08
15,2.805503e-05,8.051805e-07
16,1.833306e-05,1.965773e-07
Total,,,
Latency (max),1.132823e-02,
Energy (sum),,7.375742e-04,
EDP, , ,8.355413e-06

OU Size: 8x92
layer,time_s,energy_J
1,5.079235e-04,4.307461e-06
2,1.083570e-02,9.189250e-05
3,5.417851e-03,4.594625e-05
4,1.083570e-02,9.189250e-05
5,5.417851e-03,4.594625e-05
6,1.083570e-02,9.189250e-05
7,1.083570e-02,9.189250e-05
8,5.417851e-03,4.594625e-05
9,6.132439e-03,9.189250e-05
10,1.083570e-02,9.189250e-05
11,1.766098e-03,2.297313e-05
12,2.708925e-03,2.297313e-05
13,2.416347e-03,2.297313e-05
14,2.339596e-06,5.105157e-08
15,2.683524e-05,8.334921e-07
16,1.753597e-05,2.034893e-07
Total,,,
Latency (max),1.083570e-02,
Energy (sum),,7.635086e-04,
EDP, , ,8.273152e-06

OU Size: 8x96
layer,time_s,energy_J
1,4.867600e-04,4.453774e-06
2,1.038421e-02,9.501385e-05
3,5.192107e-03,4.750693e-05
4,1.038421e-02,9.501385e-05
5,5.192107e-03,4.750693e-05
6,1.038421e-02,9.501385e-05
7,1.038421e-02,9.501385e-05
8,5.192107e-03,4.750693e-05
9,5.876921e-03,9.501385e-05
10,1.038421e-02,9.501385e-05
11,1.692511e-03,2.375346e-05
12,2.596053e-03,2.375346e-05
13,2.315666e-03,2.375346e-05
14,2.242112e-06,5.278565e-08
15,2.571711e-05,8.618036e-07
16,1.680530e-05,2.104013e-07
Total,,,
Latency (max),1.038421e-02,
Energy (sum),,7.894430e-04,
EDP, , ,8.197745e-06

OU Size: 8x100
layer,time_s,energy_J
1,4.672896e-04,4.600088e-06
2,9.968845e-03,9.813520e-05
3,4.984423e-03,4.906760e-05
4,9.968845e-03,9.813520e-05
5,4.984423e-03,4.906760e-05
6,9.968845e-03,9.813520e-05
7,9.968845e-03,9.813520e-05
8,4.984423e-03,4.906760e-05
9,5.641844e-03,9.813520e-05
10,9.968845e-03,9.813520e-05
11,1.624810e-03,2.453380e-05
12,2.492211e-03,2.453380e-05
13,2.223040e-03,2.453380e-05
14,2.152428e-06,5.451974e-08
15,2.468842e-05,8.901152e-07
16,1.613309e-05,2.173133e-07
Total,,,
Latency (max),9.968845e-03,
Energy (sum),,8.153774e-04,
EDP, , ,8.128371e-06

OU Size: 8x104
layer,time_s,energy_J
1,4.493169e-04,4.746401e-06
2,9.585428e-03,1.012565e-04
3,4.792714e-03,5.062827e-05
4,9.585428e-03,1.012565e-04
5,4.792714e-03,5.062827e-05
6,9.585428e-03,1.012565e-04
7,9.585428e-03,1.012565e-04
8,4.792714e-03,5.062827e-05
9,5.424850e-03,1.012565e-04
10,9.585428e-03,1.012565e-04
11,1.562318e-03,2.531414e-05
12,2.396357e-03,2.531414e-05
13,2.137538e-03,2.531414e-05
14,2.069642e-06,5.625383e-08
15,2.373887e-05,9.184267e-07
16,1.551259e-05,2.242253e-07
Total,,,
Latency (max),9.585428e-03,
Energy (sum),,8.413118e-04,
EDP, , ,8.064334e-06

OU Size: 8x108
layer,time_s,energy_J
1,4.326756e-04,4.892714e-06
2,9.230412e-03,1.043779e-04
3,4.615206e-03,5.218895e-05
4,9.230412e-03,1.043779e-04
5,4.615206e-03,5.218895e-05
6,9.230412e-03,1.043779e-04
7,9.230412e-03,1.043779e-04
8,4.615206e-03,5.218895e-05
9,5.223929e-03,1.043779e-04
10,9.230412e-03,1.043779e-04
11,1.504454e-03,2.609447e-05
12,2.307603e-03,2.609447e-05
13,2.058370e-03,2.609447e-05
14,1.992989e-06,5.798792e-08
15,2.285965e-05,9.467383e-07
16,1.493805e-05,2.311373e-07
Total,,,
Latency (max),9.230412e-03,
Energy (sum),,8.672462e-04,
EDP, , ,8.005040e-06

OU Size: 8x112
layer,time_s,energy_J
1,4.172229e-04,5.039027e-06
2,8.900755e-03,1.074992e-04
3,4.450377e-03,5.374962e-05
4,8.900755e-03,1.074992e-04
5,4.450377e-03,5.374962e-05
6,8.900755e-03,1.074992e-04
7,8.900755e-03,1.074992e-04
8,4.450377e-03,5.374962e-05
9,5.037361e-03,1.074992e-04
10,8.900755e-03,1.074992e-04
11,1.450723e-03,2.687481e-05
12,2.225189e-03,2.687481e-05
13,1.984857e-03,2.687481e-05
14,1.921811e-06,5.972201e-08
15,2.204324e-05,9.750499e-07
16,1.440454e-05,2.380493e-07
Total,,,
Latency (max),8.900755e-03,
Energy (sum),,8.931806e-04,
EDP, , ,7.949982e-06

OU Size: 8x116
layer,time_s,energy_J
1,4.028359e-04,5.185340e-06
2,8.593832e-03,1.106206e-04
3,4.296916e-03,5.531030e-05
4,8.593832e-03,1.106206e-04
5,4.296916e-03,5.531030e-05
6,8.593832e-03,1.106206e-04
7,8.593832e-03,1.106206e-04
8,4.296916e-03,5.531030e-05
9,4.863658e-03,1.106206e-04
10,8.593832e-03,1.106206e-04
11,1.400698e-03,2.765515e-05
12,2.148458e-03,2.765515e-05
13,1.916414e-03,2.765515e-05
14,1.855541e-06,6.145610e-08
15,2.128312e-05,1.003361e-06
16,1.390784e-05,2.449613e-07
Total,,,
Latency (max),8.593832e-03,
Energy (sum),,9.191150e-04,
EDP, , ,7.898720e-06

OU Size: 8x120
layer,time_s,energy_J
1,3.894080e-04,5.331654e-06
2,8.307371e-03,1.137419e-04
3,4.153685e-03,5.687097e-05
4,8.307371e-03,1.137419e-04
5,4.153685e-03,5.687097e-05
6,8.307371e-03,1.137419e-04
7,8.307371e-03,1.137419e-04
8,4.153685e-03,5.687097e-05
9,4.701537e-03,1.137419e-04
10,8.307371e-03,1.137419e-04
11,1.354009e-03,2.843549e-05
12,2.076843e-03,2.843549e-05
13,1.852533e-03,2.843549e-05
14,1.793690e-06,6.319018e-08
15,2.057369e-05,1.031673e-06
16,1.344424e-05,2.518733e-07
Total,,,
Latency (max),8.307371e-03,
Energy (sum),,9.450494e-04,
EDP, , ,7.850876e-06

OU Size: 8x124
layer,time_s,energy_J
1,3.768465e-04,5.477967e-06
2,8.039391e-03,1.168633e-04
3,4.019696e-03,5.843165e-05
4,8.039391e-03,1.168633e-04
5,4.019696e-03,5.843165e-05
6,8.039391e-03,1.168633e-04
7,8.039391e-03,1.168633e-04
8,4.019696e-03,5.843165e-05
9,4.549874e-03,1.168633e-04
10,8.039391e-03,1.168633e-04
11,1.310331e-03,2.921582e-05
12,2.009848e-03,2.921582e-05
13,1.792774e-03,2.921582e-05
14,1.735829e-06,6.492427e-08
15,1.991002e-05,1.059985e-06
16,1.301056e-05,2.587853e-07
Total,,,
Latency (max),8.039391e-03,
Energy (sum),,9.709838e-04,
EDP, , ,7.806119e-06

OU Size: 8x128
layer,time_s,energy_J
1,3.650700e-04,5.624280e-06
2,7.788160e-03,1.199846e-04
3,3.894080e-03,5.999232e-05
4,7.788160e-03,1.199846e-04
5,3.894080e-03,5.999232e-05
6,7.788160e-03,1.199846e-04
7,7.788160e-03,1.199846e-04
8,3.894080e-03,5.999232e-05
9,4.407690e-03,1.199846e-04
10,7.788160e-03,1.199846e-04
11,1.269383e-03,2.999616e-05
12,1.947040e-03,2.999616e-05
13,1.736750e-03,2.999616e-05
14,1.681584e-06,6.665836e-08
15,1.928783e-05,1.088296e-06
16,1.260398e-05,2.656973e-07
Total,,,
Latency (max),7.788160e-03,
Energy (sum),,9.969182e-04,
EDP, , ,7.764159e-06

OU Size: 12x4
layer,time_s,energy_J
1,7.788160e-03,1.559699e-06
2,1.661474e-01,3.327358e-05
3,8.307371e-02,1.663679e-05
4,1.661474e-01,3.327358e-05
5,8.307371e-02,1.663679e-05
6,1.661474e-01,3.327358e-05
7,1.661474e-01,3.327358e-05
8,8.307371e-02,1.663679e-05
9,9.403073e-02,3.327358e-05
10,1.661474e-01,3.327358e-05
11,2.708017e-02,8.318394e-06
12,4.153685e-02,8.318394e-06
13,3.705066e-02,8.318394e-06
14,3.587380e-05,1.848538e-08
15,4.114737e-04,3.018011e-07
16,2.688848e-04,7.368192e-08
Total,,,
Latency (max),1.661474e-01,
Energy (sum),,2.764607e-04,
EDP, , ,4.593323e-05

OU Size: 12x8
layer,time_s,energy_J
1,3.894080e-03,1.706012e-06
2,8.307371e-02,3.639492e-05
3,4.153685e-02,1.819746e-05
4,8.307371e-02,3.639492e-05
5,4.153685e-02,1.819746e-05
6,8.307371e-02,3.639492e-05
7,8.307371e-02,3.639492e-05
8,4.153685e-02,1.819746e-05
9,4.701537e-02,3.639492e-05
10,8.307371e-02,3.639492e-05
11,1.354009e-02,9.098731e-06
12,2.076843e-02,9.098731e-06
13,1.852533e-02,9.098731e-06
14,1.793690e-05,2.021947e-08
15,2.057369e-04,3.301127e-07
16,1.344424e-04,8.059392e-08
Total,,,
Latency (max),8.307371e-02,
Energy (sum),,3.023951e-04,
EDP, , ,2.512108e-05

OU Size: 12x12
layer,time_s,energy_J
1,2.596053e-03,1.852325e-06
2,5.538247e-02,3.951627e-05
3,2.769124e-02,1.975814e-05
4,5.538247e-02,3.951627e-05
5,2.769124e-02,1.975814e-05
6,5.538247e-02,3.951627e-05
7,5.538247e-02,3.951627e-05
8,2.769124e-02,1.975814e-05
9,3.134358e-02,3.951627e-05
10,5.538247e-02,3.951627e-05
11,9.026724e-03,9.879068e-06
12,1.384562e-02,9.879068e-06
13,1.235022e-02,9.879068e-06
14,1.195793e-05,2.195356e-08
15,1.371579e-04,3.584242e-07
16,8.962827e-05,8.750592e-08
Total,,,
Latency (max),5.538247e-02,
Energy (sum),,3.283295e-04,
EDP, , ,1.818370e-05

OU Size: 12x16
layer,time_s,energy_J
1,1.947040e-03,1.998639e-06
2,4.153685e-02,4.263762e-05
3,2.076843e-02,2.131881e-05
4,4.153685e-02,4.263762e-05
5,2.076843e-02,2.131881e-05
6,4.153685e-02,4.263762e-05
7,4.153685e-02,4.263762e-05
8,2.076843e-02,2.131881e-05
9,2.350768e-02,4.263762e-05
10,4.153685e-02,4.263762e-05
11,6.770043e-03,1.065941e-05
12,1.038421e-02,1.065941e-05
13,9.262665e-03,1.065941e-05
14,8.968449e-06,2.368765e-08
15,1.028684e-04,3.867358e-07
16,6.722120e-05,9.441792e-08
Total,,,
Latency (max),4.153685e-02,
Energy (sum),,3.542639e-04,
EDP, , ,1.471501e-05

OU Size: 12x20
layer,time_s,energy_J
1,1.557632e-03,2.144952e-06
2,3.322948e-02,4.575897e-05
3,1.661474e-02,2.287949e-05
4,3.322948e-02,4.575897e-05
5,1.661474e-02,2.287949e-05
6,3.322948e-02,4.575897e-05
7,3.322948e-02,4.575897e-05
8,1.661474e-02,2.287949e-05
9,1.880615e-02,4.575897e-05
10,3.322948e-02,4.575897e-05
11,5.416034e-03,1.143974e-05
12,8.307371e-03,1.143974e-05
13,7.410132e-03,1.143974e-05
14,7.174760e-06,2.542174e-08
15,8.229475e-05,4.150474e-07
16,5.377696e-05,1.013299e-07
Total,,,
Latency (max),3.322948e-02,
Energy (sum),,3.801983e-04,
EDP, , ,1.263379e-05

OU Size: 12x24
layer,time_s,energy_J
1,1.298027e-03,2.291265e-06
2,2.769124e-02,4.888032e-05
3,1.384562e-02,2.444016e-05
4,2.769124e-02,4.888032e-05
5,1.384562e-02,2.444016e-05
6,2.769124e-02,4.888032e-05
7,2.769124e-02,4.888032e-05
8,1.384562e-02,2.444016e-05
9,1.567179e-02,4.888032e-05
10,2.769124e-02,4.888032e-05
11,4.513362e-03,1.222008e-05
12,6.922809e-03,1.222008e-05
13,6.175110e-03,1.222008e-05
14,5.978966e-06,2.715583e-08
15,6.857896e-05,4.433589e-07
16,4.481414e-05,1.082419e-07
Total,,,
Latency (max),2.769124e-02,
Energy (sum),,4.061327e-04,
EDP, , ,1.124632e-05

OU Size: 12x28
layer,time_s,energy_J
1,1.112594e-03,2.437578e-06
2,2.373535e-02,5.200167e-05
3,1.186767e-02,2.600083e-05
4,2.373535e-02,5.200167e-05
5,1.186767e-02,2.600083e-05
6,2.373535e-02,5.200167e-05
7,2.373535e-02,5.200167e-05
8,1.186767e-02,2.600083e-05
9,1.343296e-02,5.200167e-05
10,2.373535e-02,5.200167e-05
11,3.868596e-03,1.300042e-05
12,5.933836e-03,1.300042e-05
13,5.292952e-03,1.300042e-05
14,5.124828e-06,2.888991e-08
15,5.878196e-05,4.716705e-07
16,3.841212e-05,1.151539e-07
Total,,,
Latency (max),2.373535e-02,
Energy (sum),,4.320671e-04,
EDP, , ,1.025526e-05

OU Size: 12x32
layer,time_s,energy_J
1,9.735200e-04,2.583891e-06
2,2.076843e-02,5.512302e-05
3,1.038421e-02,2.756151e-05
4,2.076843e-02,5.512302e-05
5,1.038421e-02,2.756151e-05
6,2.076843e-02,5.512302e-05
7,2.076843e-02,5.512302e-05
8,1.038421e-02,2.756151e-05
9,1.175384e-02,5.512302e-05
10,2.076843e-02,5.512302e-05
11,3.385021e-03,1.378075e-05
12,5.192107e-03,1.378075e-05
13,4.631333e-03,1.378075e-05
14,4.484225e-06,3.062400e-08
15,5.143422e-05,4.999820e-07
16,3.361060e-05,1.220659e-07
Total,,,
Latency (max),2.076843e-02,
Energy (sum),,4.580014e-04,
EDP, , ,9.511970e-06

OU Size: 12x36
layer,time_s,energy_J
1,8.653511e-04,2.730205e-06
2,1.846082e-02,5.824437e-05
3,9.230412e-03,2.912218e-05
4,1.846082e-02,5.824437e-05
5,9.230412e-03,2.912218e-05
6,1.846082e-02,5.824437e-05
7,1.846082e-02,5.824437e-05
8,9.230412e-03,2.912218e-05
9,1.044786e-02,5.824437e-05
10,1.846082e-02,5.824437e-05
11,3.008908e-03,1.456109e-05
12,4.615206e-03,1.456109e-05
13,4.116740e-03,1.456109e-05
14,3.985978e-06,3.235809e-08
15,4.571931e-05,5.282936e-07
16,2.987609e-05,1.289779e-07
Total,,,
Latency (max),1.846082e-02,
Energy (sum),,4.839358e-04,
EDP, , ,8.933855e-06

OU Size: 12x40
layer,time_s,energy_J
1,7.788160e-04,2.876518e-06
2,1.661474e-02,6.136571e-05
3,8.307371e-03,3.068286e-05
4,1.661474e-02,6.136571e-05
5,8.307371e-03,3.068286e-05
6,1.661474e-02,6.136571e-05
7,1.661474e-02,6.136571e-05
8,8.307371e-03,3.068286e-05
9,9.403073e-03,6.136571e-05
10,1.661474e-02,6.136571e-05
11,2.708017e-03,1.534143e-05
12,4.153685e-03,1.534143e-05
13,3.705066e-03,1.534143e-05
14,3.587380e-06,3.409218e-08
15,4.114737e-05,5.566051e-07
16,2.688848e-05,1.358899e-07
Total,,,
Latency (max),1.661474e-02,
Energy (sum),,5.098702e-04,
EDP, , ,8.471362e-06

OU Size: 12x44
layer,time_s,energy_J
1,7.080146e-04,3.022831e-06
2,1.510431e-02,6.448706e-05
3,7.552155e-03,3.224353e-05
4,1.510431e-02,6.448706e-05
5,7.552155e-03,3.224353e-05
6,1.510431e-02,6.448706e-05
7,1.510431e-02,6.448706e-05
8,7.552155e-03,3.224353e-05
9,8.548248e-03,6.448706e-05
10,1.510431e-02,6.448706e-05
11,2.461834e-03,1.612177e-05
12,3.776078e-03,1.612177e-05
13,3.368242e-03,1.612177e-05
14,3.261254e-06,3.582627e-08
15,3.740670e-05,5.849167e-07
16,2.444407e-05,1.428019e-07
Total,,,
Latency (max),1.510431e-02,
Energy (sum),,5.358046e-04,
EDP, , ,8.092960e-06

OU Size: 12x48
layer,time_s,energy_J
1,6.490134e-04,3.169144e-06
2,1.384562e-02,6.760841e-05
3,6.922809e-03,3.380421e-05
4,1.384562e-02,6.760841e-05
5,6.922809e-03,3.380421e-05
6,1.384562e-02,6.760841e-05
7,1.384562e-02,6.760841e-05
8,6.922809e-03,3.380421e-05
9,7.835894e-03,6.760841e-05
10,1.384562e-02,6.760841e-05
11,2.256681e-03,1.690210e-05
12,3.461405e-03,1.690210e-05
13,3.087555e-03,1.690210e-05
14,2.989483e-06,3.756036e-08
15,3.428948e-05,6.132282e-07
16,2.240707e-05,1.497139e-07
Total,,,
Latency (max),1.384562e-02,
Energy (sum),,5.617390e-04,
EDP, , ,7.777624e-06

OU Size: 12x52
layer,time_s,energy_J
1,5.990893e-04,3.315457e-06
2,1.278057e-02,7.072976e-05
3,6.390285e-03,3.536488e-05
4,1.278057e-02,7.072976e-05
5,6.390285e-03,3.536488e-05
6,1.278057e-02,7.072976e-05
7,1.278057e-02,7.072976e-05
8,6.390285e-03,3.536488e-05
